id_oferta,empresa,ciudad,país,cargo,lenguaje,framework,nivel_seniority,salario_anual_usd,modalidad,fecha_publicación,fecha_publicación_year,fecha_publicación_month,fecha_publicación_quarter,source
JOB-101115,BluePixel,Cusco,Perú,Data Scientist,Java,FastAPI,Junior,14.639,Híbrido,2023-03-02,2023.0,3.0,1.0,jobs
JOB-101116,SoftSmart,Santiago,Chile,Data Analyst,Swift,React,Senior,29257.0,Remoto,,,,,jobs
JOB-101117,DevOpsLab,Concepción,Chile,Cloud Architect,Java,Vue,Junior,22.148,Presencial,,,,,jobs
JOB-101118,RocketSoft,Cali,Colombia,DevOps Engineer,Swift,Angular,Senior,18.597,Híbrido,2025-05-02,2025.0,5.0,2.0,jobs
JOB-101119,Lambda Solutions,Santiago,Chile,Cloud Architect,Scala,Spark,Senior,34244.0,Remoto,,,,,jobs
JOB-101120,CodeWorks,santiago,Chile,MLOps Engineer,PHP,Laravel,Junior,,Híbrido,,,,,jobs
JOB-101121,DataNova,San Francisco,USA,BI Developer,R,React,Junior,86247.0,Híbrido,,,,,jobs
JOB-101122,Lambda Solutions,Barcelona,España,Backend Developer,JavaScript,Vue,Senior,42.973,Remoto,,,,,jobs
JOB-101123,Vertex AI,PUEBLA,México,Fullstack Developer,R,FastAPI,Senior,24662.0,Híbrido,,,,,jobs
JOB-101124,QuantumWare,???,Colombia,Frontend Developer,Go,Spark,Senior,15683.0,Remoto,,,,,jobs
JOB-101125,IA Factory,Barranquilla,Colombia,Cloud Architect,R,Angular,Mid,10370.0,Híbrido,,,,,jobs
JOB-101126,DevOpsLab,Valparaíso,Chile,Cloud Architect,Kotlin,Laravel,Junior,20966.0,Remoto,2022-07-11,2022.0,7.0,3.0,jobs
JOB-101127,RocketSoft,Arequipa,Perú,MLOps Engineer,Go,Django,Junior,12578.0,Remoto,2025-12-05,2025.0,12.0,4.0,jobs
JOB-101128,Atlas Systems,Seattle,USA,Data Engineer,Java,Django,Mid,88810.0,Presencial,,,,,jobs
JOB-101129,RocketSoft,Concepción,Chile,Data Scientist,C#,Node.js,Senior,36.288,Remoto,,,,,jobs
JOB-101130,NeoTech,Valparaíso,Chile,Cloud Architect,R,Laravel,Junior,21049.0,Remoto,,,,,jobs
JOB-101131,BluePixel,Puebla,México,Cybersecurity Analyst,Python,Laravel,Junior,15094.0,Híbrido,,,,,jobs
JOB-101132,NeoTech,Córdoba,Argentina,MLOps Engineer,PHP,Laravel,Senior,37.382,Híbrido,,,,,jobs
JOB-101133,BluePixel,Medellín,Colombia,MLOps Engineer,R,Vue,Senior,15.53,Híbrido,,,,,jobs
JOB-101134,CyberShield,Lima,Perú,DevOps Engineer,Scala,Spring,Senior,26145.0,Presencial,,,,,jobs
JOB-101135,DevOpsLab,???,Colombia,DevOps Engineer,PHP,Node.js,Junior,7.863,Híbrido,,,,,jobs
JOB-101136,Lambda Solutions,Austin,USA,Frontend Developer,C#,Node.js,Junior,81487.0,Híbrido,,,,,jobs
JOB-101137,BluePixel,Arequipa,Perú,Backend Developer,Kotlin,Django,Mid,21114.0,Híbrido,2025-04-05,2025.0,4.0,2.0,jobs
JOB-101138,Orion Cloud,Unknown,Perú,Data Engineer,Scala,.NET,Junior,17021.0,Presencial,,,,,jobs
JOB-101139,GreenBit,santiago,Chile,Data Engineer,Go,Flask,Mid,22615.0,Presencial,,,,,jobs
JOB-101140,GreenBit,Buenos Aires,Argentina,Cybersecurity Analyst,Go,Spring,Junior,15329.0,Presencial,,,,,jobs
JOB-101141,SoftSmart,Puebla,México,ML Engineer,PHP,Vue,Junior,17.126,Presencial,,,,,jobs
JOB-101142,RocketSoft,Concepción,Chile,BI Developer,PHP,Laravel,Senior,34509.0,Presencial,,,,,jobs
JOB-101143,NeoTech,Sevilla,España,Cybersecurity Analyst,PHP,Spring,Senior,60850.0,Remoto,,,,,jobs
JOB-101144,DataNova,Valencia,España,Data Scientist,Scala,React,Senior,,Remoto,,,,,jobs
JOB-101145,QuantumWare,Valencia,España,Data Analyst,TypeScript,Laravel,Junior,36.708,Remoto,,,,,jobs
JOB-101146,GreenBit,Valparaíso,Chile,Data Scientist,Scala,Angular,Mid,,Híbrido,,,,,jobs
JOB-101147,NeoTech,Cartagena,Colombia,BI Developer,Scala,Angular,Senior,17.969,Híbrido,,,,,jobs
JOB-101148,Vertex AI,Bogotá,Colombia,Fullstack Developer,Go,Laravel,Senior,14787.0,Presencial,2024-07-10,2024.0,7.0,3.0,jobs
JOB-101149,Lambda Solutions,Cusco,Perú,Data Analyst,Scala,FastAPI,Junior,14.055,Remoto,,,,,jobs
JOB-101150,RocketSoft,Medellín,Colombia,Data Analyst,Swift,React,Senior,17181.0,Híbrido,,,,,jobs
JOB-101151,Vertex AI,Santiago,Chile,Cloud Architect,Go,FastAPI,Junior,20.79,Remoto,,,,,jobs
JOB-101152,BluePixel,Barcelona,España,Fullstack Developer,Scala,Django,Junior,29922.0,Remoto,,,,,jobs
JOB-101153,Vertex AI,Medellín,Colombia,Data Analyst,Scala,Django,Junior,9.285,Híbrido,,,,,jobs
JOB-101154,IA Factory,Bogotá,Colombia,Data Scientist,Swift,.NET,Senior,17284.0,Remoto,,,,,jobs
JOB-101155,NeoTech,Valencia,España,Cybersecurity Analyst,Scala,Laravel,Mid,45954.0,Híbrido,,,,,jobs
JOB-101156,DataNova,Puebla,México,Data Analyst,Java,Vue,Junior,10062.0,Híbrido,,,,,jobs
JOB-101157,DataNova,New York,USA,Data Engineer,R,Spark,Senior,105631.0,Presencial,,,,,jobs
JOB-101158,Orion Cloud,Rosario,Argentina,Data Scientist,C#,Node.js,Junior,12292.0,Híbrido,,,,,jobs
JOB-101159,Atlas Systems,ROSARIO,Argentina,Cybersecurity Analyst,Java,React,Senior,25114.0,Presencial,,,,,jobs
JOB-101160,BluePixel,Lima,Perú,Data Analyst,TypeScript,.NET,Senior,18621.0,Remoto,,,,,jobs
JOB-101161,Orion Cloud,Cusco,Perú,Data Analyst,PHP,Spring,Senior,27290.0,Híbrido,,,,,jobs
JOB-101162,Orion Cloud,GUADALAJARA,México,DevOps Engineer,Go,Angular,Senior,25561.0,Presencial,,,,,jobs
JOB-101163,Vertex AI,Guadalajara,México,MLOps Engineer,Swift,Flask,Senior,24240.0,Remoto,,,,,jobs
JOB-101164,Atlas Systems,Valencia,España,Cloud Architect,Python,FastAPI,Mid,34115.0,Remoto,,,,,jobs
JOB-101165,NeoTech,Córdoba,Argentina,Cloud Architect,Swift,Spring,Mid,20470.0,Híbrido,,,,,jobs
JOB-101166,Vertex AI,New York,USA,Backend Developer,Java,Vue,Junior,78032.0,Híbrido,,,,,jobs
JOB-101167,NeoTech,Guadalajara,México,Cybersecurity Analyst,C#,React,Mid,18.891,Presencial,,,,,jobs
JOB-101168,CodeWorks,Cusco,Perú,Fullstack Developer,Python,React,Senior,22444.0,Presencial,,,,,jobs
JOB-101169,CodeWorks,medellín,Colombia,ML Engineer,C#,Angular,Senior,18436.0,Presencial,,,,,jobs
JOB-101170,Vertex AI,???,Colombia,Data Engineer,R,Vue,Junior,7485.0,Híbrido,,,,,jobs
JOB-101171,Orion Cloud,Córdoba,Argentina,MLOps Engineer,R,FastAPI,Senior,33247.0,Híbrido,,,,,jobs
JOB-101172,DataNova,Madrid,España,Data Analyst,C#,.NET,Mid,20462.0,Presencial,,,,,jobs
JOB-101173,Lambda Solutions,Lima,Perú,ML Engineer,JavaScript,Django,Mid,16397.0,Remoto,,,,,jobs
JOB-101174,BluePixel,Cusco,Perú,MLOps Engineer,JavaScript,Node.js,Senior,20.655,Remoto,,,,,jobs
JOB-101175,CloudForge,Austin,USA,Backend Developer,Swift,Angular,Junior,85003.0,Presencial,,,,,jobs
JOB-101176,GreenBit,Cali,Colombia,Cloud Architect,Go,Angular,Mid,9326.0,Presencial,,,,,jobs
JOB-101177,CodeWorks,Arequipa,Perú,Cloud Architect,Kotlin,Flask,Mid,22918.0,Híbrido,,,,,jobs
JOB-101178,DevOpsLab,barcelona,España,Cybersecurity Analyst,PHP,React,Junior,23356.0,Remoto,,,,,jobs
JOB-101179,Lambda Solutions,Arequipa,Perú,ML Engineer,Java,Angular,Junior,18781.0,Remoto,,,,,jobs
JOB-101180,GreenBit,Barcelona,España,Data Analyst,Python,Spark,Junior,32.442,Remoto,,,,,jobs
JOB-101181,IA Factory,Concepción,Chile,BI Developer,R,Node.js,Junior,20.092,Presencial,,,,,jobs
JOB-101182,CyberShield,New York,USA,DevOps Engineer,C#,Flask,Senior,,Remoto,2024-03-06,2024.0,3.0,1.0,jobs
JOB-101183,GreenBit,Córdoba,Argentina,ML Engineer,Python,.NET,Junior,21262.0,Remoto,,,,,jobs
JOB-101184,RocketSoft,Bucaramanga,Colombia,DevOps Engineer,C#,Spark,Senior,19.05,Remoto,,,,,jobs
JOB-101185,IA Factory,Buenos Aires,Argentina,DevOps Engineer,Kotlin,Spring,Junior,10639.0,Híbrido,,,,,jobs
JOB-101186,Atlas Systems,Monterrey,México,Data Scientist,R,FastAPI,Senior,29714.0,Híbrido,,,,,jobs
JOB-101187,IA Factory,bogotá,Colombia,Data Analyst,C#,Flask,Senior,17384.0,Híbrido,,,,,jobs
JOB-101188,DevOpsLab,Arequipa,Perú,Cloud Architect,C#,Spring,Mid,13634.0,Presencial,,,,,jobs
JOB-101189,Vertex AI,Guadalajara,México,Fullstack Developer,R,Vue,Senior,28074.0,Remoto,,,,,jobs
JOB-101190,DataNova,Monterrey,México,DevOps Engineer,C#,Node.js,Mid,14730.0,Híbrido,,,,,jobs
JOB-101191,DataNova,Valparaíso,Chile,Cybersecurity Analyst,Go,Angular,Senior,35951.0,Presencial,,,,,jobs
JOB-101192,BluePixel,Buenos Aires,Argentina,Cloud Architect,Scala,Angular,Senior,28979.0,Híbrido,,,,,jobs
JOB-101193,DataNova,Unknown,USA,MLOps Engineer,C#,Flask,Junior,68608.0,Presencial,2025-11-03,2025.0,11.0,4.0,jobs
JOB-101194,Lambda Solutions,CDMX,México,Cloud Architect,PHP,.NET,Mid,19748.0,Presencial,,,,,jobs
JOB-101195,CloudForge,Valparaíso,Chile,ML Engineer,Swift,Angular,Junior,16935.0,Híbrido,2023-02-02,2023.0,2.0,1.0,jobs
JOB-101196,RocketSoft,Cordoba,Argentina,Frontend Developer,Python,Node.js,Senior,28802.0,Híbrido,,,,,jobs
JOB-101197,CodeWorks,Buenos Aires,Argentina,MLOps Engineer,Go,Vue,Mid,18358.0,Remoto,,,,,jobs
JOB-101198,Orion Cloud,Arequipa,Perú,Data Engineer,Go,Node.js,Mid,17506.0,Presencial,,,,,jobs
JOB-101199,CloudForge,Cali,Colombia,Data Analyst,TypeScript,FastAPI,Junior,12.368,Híbrido,,,,,jobs
JOB-101200,CyberShield,Lima,Perú,Data Analyst,C#,React,Senior,25623.0,Presencial,2022-06-12,2022.0,6.0,2.0,jobs
JOB-101201,RocketSoft,Lima,Perú,Data Analyst,Java,Vue,Senior,21089.0,Híbrido,,,,,jobs
JOB-101202,CodeWorks,Cartagena,Colombia,Data Analyst,C#,Vue,Senior,16.504,Híbrido,,,,,jobs
JOB-101203,BluePixel,Barcelona,España,Data Scientist,Scala,React,Junior,26.892,Remoto,,,,,jobs
JOB-101204,CloudForge,Bucaramanga,Colombia,Data Engineer,Java,Spring,Senior,16.866,Presencial,,,,,jobs
JOB-101205,DevOpsLab,San Francisco,USA,Data Analyst,Python,.NET,Junior,77.845,Remoto,,,,,jobs
JOB-101206,CodeWorks,Buenos Aires,Argentina,ML Engineer,C#,Vue,Mid,20254.0,Presencial,,,,,jobs
JOB-101207,QuantumWare,Cusco,Perú,DevOps Engineer,Java,Angular,Senior,25516.0,Remoto,,,,,jobs
JOB-101208,CloudForge,Guadalajara,México,Data Engineer,Kotlin,FastAPI,Mid,16529.0,Remoto,,,,,jobs
JOB-101209,BluePixel,Santiago,Chile,Data Analyst,Scala,Django,Junior,21347.0,Presencial,,,,,jobs
JOB-101210,NeoTech,Bogotá,Colombia,ML Engineer,TypeScript,Flask,Mid,13.903,Presencial,,,,,jobs
JOB-101211,QuantumWare,New York,USA,Cloud Architect,TypeScript,Vue,Mid,,Remoto,,,,,jobs
JOB-101212,QuantumWare,Valparaíso,Chile,Cloud Architect,JavaScript,Spring,Mid,24780.0,Presencial,,,,,jobs
JOB-101213,SoftSmart,Barcelona,España,MLOps Engineer,R,Django,Mid,38.345,Presencial,,,,,jobs
JOB-101214,Orion Cloud,Santiago,Chile,Fullstack Developer,Scala,.NET,Junior,23761.0,Híbrido,,,,,jobs
JOB-101215,NeoTech,Arequipa,Perú,Cloud Architect,Kotlin,.NET,Senior,29279.0,Presencial,,,,,jobs
JOB-101216,Vertex AI,lima,Perú,Cybersecurity Analyst,R,FastAPI,Mid,16028.0,Remoto,,,,,jobs
JOB-101217,Orion Cloud,Medellín,Colombia,MLOps Engineer,R,React,Mid,12130.0,Presencial,,,,,jobs
JOB-101218,CyberShield,Córdoba,Argentina,DevOps Engineer,Scala,Django,Mid,15.518,Presencial,,,,,jobs
JOB-101219,NeoTech,Córdoba,Argentina,Cybersecurity Analyst,Python,Angular,Junior,13682.0,Remoto,,,,,jobs
JOB-101220,SoftSmart,Valencia,España,Data Analyst,Go,FastAPI,Junior,30468.0,Presencial,,,,,jobs
JOB-101221,CodeWorks,Miami,USA,MLOps Engineer,TypeScript,Spark,Mid,103976.0,Presencial,2024-12-11,2024.0,12.0,4.0,jobs
JOB-101222,DataNova,Cusco,Perú,Frontend Developer,Kotlin,Laravel,Senior,28807.0,Híbrido,,,,,jobs
JOB-101223,QuantumWare,Lima,Perú,Backend Developer,TypeScript,FastAPI,Mid,17.16,Remoto,,,,,jobs
JOB-101224,DevOpsLab,Arequipa,Perú,Backend Developer,JavaScript,Laravel,Mid,14347.0,Híbrido,,,,,jobs
JOB-101225,Atlas Systems,Rosario,Argentina,ML Engineer,Scala,React,Junior,16952.0,Remoto,,,,,jobs
JOB-101226,DataNova,Arequipa,Perú,MLOps Engineer,C#,Angular,Junior,14026.0,Presencial,,,,,jobs
JOB-101227,IA Factory,Madrid,España,Fullstack Developer,R,,Mid,40416.0,Remoto,,,,,jobs
JOB-101228,QuantumWare,Barcelona,España,Data Engineer,Swift,Django,Mid,38912.0,Presencial,,,,,jobs
JOB-101229,Atlas Systems,Barcelona,España,Cloud Architect,R,Spark,Junior,33663.0,Presencial,,,,,jobs
JOB-101230,Vertex AI,Puebla,México,Fullstack Developer,Scala,Node.js,Senior,27674.0,Remoto,,,,,jobs
JOB-101231,Vertex AI,Barranquilla,Colombia,BI Developer,JavaScript,Angular,Junior,10814.0,Híbrido,,,,,jobs
JOB-101232,Orion Cloud,Concepción,Chile,MLOps Engineer,Kotlin,Node.js,Junior,18622.0,Remoto,,,,,jobs
JOB-101233,CloudForge,Bucaramanga,Colombia,Cybersecurity Analyst,R,Node.js,Mid,13791.0,Presencial,2022-07-12,2022.0,7.0,3.0,jobs
JOB-101234,Lambda Solutions,Córdoba,Argentina,BI Developer,C#,React,Junior,14792.0,Remoto,,,,,jobs
JOB-101235,Atlas Systems,Seattle,USA,MLOps Engineer,Python,Spark,Junior,76968.0,Híbrido,,,,,jobs
JOB-101236,QuantumWare,Buenos Aires,Argentina,Backend Developer,JavaScript,Django,Junior,20465.0,Híbrido,,,,,jobs
JOB-101237,DataNova,valencia,España,MLOps Engineer,Python,Laravel,Senior,56047.0,Remoto,,,,,jobs
JOB-101238,Orion Cloud,San Francisco,USA,MLOps Engineer,C#,Angular,Junior,62706.0,Presencial,,,,,jobs
JOB-101239,QuantumWare,Unknown,Perú,BI Developer,Java,Laravel,Senior,30.833,Remoto,2024-01-09,2024.0,1.0,1.0,jobs
JOB-101240,BluePixel,???,Chile,Data Scientist,Go,.NET,Senior,40250.0,Remoto,,,,,jobs
JOB-101241,CodeWorks,Cusco,Perú,Data Scientist,R,Node.js,Senior,29510.0,Presencial,,,,,jobs
JOB-101242,CloudForge,Concepción,Chile,Data Scientist,R,Node.js,Senior,36035.0,Remoto,,,,,jobs
JOB-101243,IA Factory,New York,USA,Frontend Developer,R,Angular,Mid,99.927,Presencial,,,,,jobs
JOB-101244,CyberShield,Barcelona,España,Cloud Architect,Scala,Laravel,Mid,36671.0,Presencial,,,,,jobs
JOB-101245,RocketSoft,Rosario,Argentina,Data Scientist,JavaScript,Django,Mid,17900.0,Híbrido,,,,,jobs
JOB-101246,DataNova,CUSCO,Perú,Data Analyst,Kotlin,React,Junior,17704.0,Presencial,,,,,jobs
JOB-101247,BluePixel,Arequipa,Perú,Fullstack Developer,Kotlin,Django,Mid,,Presencial,,,,,jobs
JOB-101248,Atlas Systems,Monterrey,México,Fullstack Developer,PHP,Flask,Mid,16702.0,Presencial,2022-02-05,2022.0,2.0,1.0,jobs
JOB-101249,BluePixel,rosario,Argentina,Backend Developer,Python,Angular,Mid,18669.0,Híbrido,,,,,jobs
JOB-101250,Orion Cloud,Puebla,México,Fullstack Developer,C#,Node.js,Senior,32.239,Presencial,,,,,jobs
JOB-101251,NeoTech,???,Colombia,MLOps Engineer,C#,Laravel,Mid,13580.0,Remoto,,,,,jobs
JOB-101252,BluePixel,Madrid,España,Cybersecurity Analyst,Kotlin,FastAPI,Mid,35902.0,Híbrido,2022-09-11,2022.0,9.0,3.0,jobs
JOB-101253,IA Factory,CDMX,México,BI Developer,Scala,Django,Senior,25027.0,Híbrido,,,,,jobs
JOB-101254,IA Factory,Concepción,Chile,Fullstack Developer,R,Spring,Senior,37679.0,Remoto,,,,,jobs
JOB-101255,GreenBit,Monterrey,México,Data Engineer,Kotlin,Spring,Mid,20.371,Presencial,,,,,jobs
JOB-101256,SoftSmart,Barcelona,España,BI Developer,Go,Vue,Junior,23.056,Remoto,,,,,jobs
JOB-101257,Vertex AI,Puebla,México,Backend Developer,Kotlin,Django,Mid,20440.0,Presencial,,,,,jobs
JOB-101258,DevOpsLab,Madrid,España,Data Scientist,Go,Node.js,Senior,51.46,Híbrido,,,,,jobs
JOB-101259,Orion Cloud,Valparaíso,Chile,Data Analyst,Go,Laravel,Senior,31398.0,Híbrido,,,,,jobs
JOB-101260,Atlas Systems,Córdoba,Argentina,Backend Developer,TypeScript,FastAPI,Senior,26360.0,Remoto,,,,,jobs
JOB-101261,DevOpsLab,Rosario,Argentina,Frontend Developer,PHP,Laravel,Junior,17.9,Presencial,,,,,jobs
JOB-101262,CodeWorks,Arequipa,Perú,Fullstack Developer,C#,React,Mid,22747.0,Remoto,,,,,jobs
JOB-101263,DataNova,Córdoba,Argentina,Cybersecurity Analyst,PHP,Spring,Mid,20443.0,Presencial,,,,,jobs
JOB-101264,IA Factory,Lima,Perú,ML Engineer,Swift,React,Senior,27.305,Remoto,,,,,jobs
JOB-101265,Atlas Systems,Barranquilla,Colombia,ML Engineer,Scala,Spark,Junior,8427.0,Presencial,,,,,jobs
JOB-101266,RocketSoft,Concepción,Chile,Fullstack Developer,PHP,Node.js,Junior,21474.0,Remoto,,,,,jobs
JOB-101267,GreenBit,Medellin,Colombia,Data Analyst,Python,Laravel,Junior,10784.0,Híbrido,,,,,jobs
JOB-101268,CodeWorks,???,Perú,Data Analyst,JavaScript,Angular,Senior,19575.0,Remoto,,,,,jobs
JOB-101269,Lambda Solutions,Barcelona,España,Cloud Architect,Python,React,Mid,35076.0,Remoto,,,,,jobs
JOB-101270,CloudForge,Buenos Aires,Argentina,Data Analyst,Scala,Spark,Mid,22372.0,Híbrido,,,,,jobs
JOB-101271,Vertex AI,Santiago,Chile,Frontend Developer,R,Spring,Mid,18404.0,Remoto,,,,,jobs
JOB-101272,CodeWorks,???,España,Frontend Developer,Kotlin,Node.js,Mid,35.868,Híbrido,,,,,jobs
JOB-101273,SoftSmart,Cusco,Perú,Data Engineer,Swift,Angular,Junior,15697.0,Híbrido,,,,,jobs
JOB-101274,QuantumWare,Buenos Aires,Argentina,BI Developer,Scala,FastAPI,Senior,20.899,Híbrido,,,,,jobs
JOB-101275,RocketSoft,Monterrey,México,Cloud Architect,R,Vue,Senior,23700.0,Híbrido,,,,,jobs
JOB-101276,IA Factory,Lima,Perú,ML Engineer,C#,Django,Junior,14518.0,Remoto,,,,,jobs
JOB-101277,QuantumWare,San Francisco,USA,Cybersecurity Analyst,TypeScript,Spark,Junior,86.15,Híbrido,,,,,jobs
JOB-101278,CloudForge,Rosario,Argentina,Cybersecurity Analyst,Go,React,Senior,22629.0,Híbrido,,,,,jobs
JOB-101279,Atlas Systems,New York,USA,BI Developer,Swift,Spark,Mid,110810.0,Híbrido,,,,,jobs
JOB-101280,Atlas Systems,Sevilla,España,DevOps Engineer,R,Node.js,Senior,55639.0,Remoto,,,,,jobs
JOB-101281,CodeWorks,Barranquilla,Colombia,BI Developer,C#,Angular,Mid,14.154,Remoto,,,,,jobs
JOB-101282,Atlas Systems,Rosario,Argentina,BI Developer,Kotlin,React,Junior,18791.0,Presencial,,,,,jobs
JOB-101283,BluePixel,Arequipa,Perú,Data Analyst,C#,Angular,Mid,18920.0,Híbrido,,,,,jobs
JOB-101284,Vertex AI,Bogotá,Colombia,BI Developer,Go,Angular,Junior,10299.0,Híbrido,,,,,jobs
JOB-101285,DevOpsLab,Cusco,Perú,Cloud Architect,TypeScript,React,Junior,10642.0,Híbrido,,,,,jobs
JOB-101286,DataNova,Concepción,Chile,Cloud Architect,JavaScript,Node.js,Mid,19.936,Híbrido,,,,,jobs
JOB-101287,CloudForge,Puebla,México,Data Engineer,PHP,Django,Mid,15285.0,Remoto,2022-10-01,2022.0,10.0,4.0,jobs
JOB-101288,CyberShield,New York,USA,ML Engineer,Go,.NET,Senior,126.057,Híbrido,,,,,jobs
JOB-101289,SoftSmart,monterrey,México,Data Scientist,Swift,Flask,Junior,16415.0,Híbrido,,,,,jobs
JOB-101290,DataNova,Austin,USA,Frontend Developer,TypeScript,React,Senior,97420.0,Híbrido,,,,,jobs
JOB-101291,CloudForge,MEDELLÍN,Colombia,ML Engineer,JavaScript,Vue,Senior,15993.0,Presencial,,,,,jobs
JOB-101292,DevOpsLab,???,Perú,DevOps Engineer,Python,Laravel,Junior,11546.0,Híbrido,,,,,jobs
JOB-101293,DevOpsLab,Puebla,México,DevOps Engineer,Kotlin,Flask,Junior,11.035,Presencial,,,,,jobs
JOB-101294,QuantumWare,New York,USA,DevOps Engineer,JavaScript,Laravel,Senior,,Híbrido,,,,,jobs
JOB-101295,RocketSoft,Cusco,Perú,DevOps Engineer,Scala,Vue,Senior,25572.0,Remoto,,,,,jobs
JOB-101296,GreenBit,Valparaiso,Chile,Backend Developer,Java,Laravel,Senior,43.584,Presencial,,,,,jobs
JOB-101297,Atlas Systems,CDMX,México,Frontend Developer,R,,Junior,16957.0,Remoto,,,,,jobs
JOB-101298,DataNova,AREQUIPA,Perú,Data Scientist,R,.NET,Junior,12409.0,Híbrido,,,,,jobs
JOB-101299,CyberShield,Bogotá,Colombia,DevOps Engineer,Scala,Vue,Mid,8.661,Híbrido,,,,,jobs
JOB-101300,DataNova,Monterrey,México,Data Analyst,C#,Django,Junior,18871.0,Remoto,,,,,jobs
JOB-101301,NeoTech,Rosario,Argentina,Backend Developer,Scala,.NET,Mid,18784.0,Híbrido,,,,,jobs
JOB-101302,QuantumWare,Lima,Perú,DevOps Engineer,Java,Spark,Junior,11927.0,Híbrido,,,,,jobs
JOB-101303,SoftSmart,Valparaíso,Chile,Cloud Architect,R,Angular,Mid,27591.0,Presencial,,,,,jobs
JOB-101304,DevOpsLab,Cartagena,Colombia,Cloud Architect,Scala,Spark,Senior,17143.0,Remoto,,,,,jobs
JOB-101305,IA Factory,Córdoba,Argentina,BI Developer,Kotlin,Flask,Mid,17985.0,Presencial,,,,,jobs
JOB-101306,QuantumWare,Guadalajara,México,Data Analyst,Go,Spring,Mid,17.066,Remoto,2024-10-05,2024.0,10.0,4.0,jobs
JOB-101307,IA Factory,???,USA,Data Scientist,Java,Angular,Mid,97.298,Presencial,,,,,jobs
JOB-101308,NeoTech,Monterrey,México,Data Engineer,Swift,Spark,Junior,14.559,Híbrido,,,,,jobs
JOB-101309,Lambda Solutions,MADRID,España,DevOps Engineer,Kotlin,Django,Junior,,Presencial,,,,,jobs
JOB-101310,CyberShield,???,España,Data Engineer,Swift,Laravel,Junior,28788.0,Remoto,,,,,jobs
JOB-101311,QuantumWare,Valencia,España,Cybersecurity Analyst,PHP,Vue,Junior,28.835,Remoto,,,,,jobs
JOB-101312,GreenBit,Córdoba,Argentina,DevOps Engineer,C#,Flask,Mid,21801.0,Híbrido,,,,,jobs
JOB-101313,Orion Cloud,Buenos Aires,Argentina,Data Analyst,R,Spark,Senior,29.314,Híbrido,,,,,jobs
JOB-101314,Orion Cloud,Rosario,Argentina,Fullstack Developer,Java,Spring,Junior,18626.0,Híbrido,,,,,jobs
JOB-101315,SoftSmart,BOGOTÁ,Colombia,Fullstack Developer,Python,Node.js,Junior,9.24,Híbrido,,,,,jobs
JOB-101316,BluePixel,Córdoba,Argentina,ML Engineer,Go,Laravel,Junior,15.763,Híbrido,,,,,jobs
JOB-101317,DataNova,Buenos Aires,Argentina,DevOps Engineer,Scala,Spark,Junior,13.225,Presencial,,,,,jobs
JOB-101318,IA Factory,Rosario,Argentina,Cybersecurity Analyst,JavaScript,React,Senior,34296.0,Híbrido,,,,,jobs
JOB-101319,BluePixel,Sevilla,España,Data Engineer,JavaScript,Spring,Senior,42077.0,Híbrido,2024-02-08,2024.0,2.0,1.0,jobs
JOB-101320,QuantumWare,Cartagena,Colombia,BI Developer,TypeScript,React,Senior,17309.0,Presencial,,,,,jobs
JOB-101321,NeoTech,Austin,USA,Fullstack Developer,C#,FastAPI,Junior,65831.0,Híbrido,,,,,jobs
JOB-101322,Atlas Systems,Rosario,Argentina,Data Analyst,C#,.NET,Mid,21012.0,Remoto,,,,,jobs
JOB-101323,DataNova,???,USA,Data Analyst,R,Spring,Mid,105607.0,Híbrido,2024-10-11,2024.0,10.0,4.0,jobs
JOB-101324,Orion Cloud,Bogotá,Colombia,DevOps Engineer,Python,Node.js,Senior,12668.0,Híbrido,,,,,jobs
JOB-101325,BluePixel,Madrid,España,Backend Developer,PHP,Spring,Junior,29438.0,Remoto,,,,,jobs
JOB-101326,Orion Cloud,Austin,USA,Cloud Architect,Swift,Laravel,Mid,69966.0,Presencial,,,,,jobs
JOB-101327,RocketSoft,Cartagena,Colombia,DevOps Engineer,Kotlin,Flask,Junior,11622.0,Híbrido,,,,,jobs
JOB-101328,NeoTech,Miami,USA,Data Analyst,Kotlin,Vue,Junior,70948.0,Híbrido,,,,,jobs
JOB-101329,NeoTech,Unknown,España,Fullstack Developer,PHP,Spring,Mid,29.013,Híbrido,,,,,jobs
JOB-101330,NeoTech,Medellín,Colombia,Frontend Developer,Java,React,Junior,8589.0,Híbrido,,,,,jobs
JOB-101331,DevOpsLab,Valparaíso,Chile,BI Developer,Kotlin,Angular,Junior,23933.0,Híbrido,,,,,jobs
JOB-101332,Vertex AI,Valencia,España,Cybersecurity Analyst,JavaScript,Spark,Mid,46479.0,Remoto,,,,,jobs
JOB-101333,GreenBit,Cusco,Perú,Cloud Architect,R,Spark,Mid,,Presencial,,,,,jobs
JOB-101334,CodeWorks,Austin,USA,Data Engineer,Go,Spring,Senior,117.352,Híbrido,,,,,jobs
JOB-101335,Orion Cloud,Córdoba,Argentina,Data Analyst,Python,FastAPI,Mid,19.543,Presencial,,,,,jobs
JOB-101336,QuantumWare,Barranquilla,Colombia,BI Developer,R,.NET,Mid,14942.0,Presencial,2022-04-01,2022.0,4.0,2.0,jobs
JOB-101337,Lambda Solutions,Seattle,USA,Data Scientist,JavaScript,Spring,Mid,84.574,Presencial,,,,,jobs
JOB-101338,Vertex AI,Puebla,México,Data Scientist,Swift,Django,Senior,23934.0,Híbrido,,,,,jobs
