ID_Oferta,Empresa,Ciudad,País,Cargo,Lenguaje,Framework,Nivel_Seniority,Salario_Anual_USD,Modalidad,Fecha_Publicación
JOB-101146,GreenBit,Valparaíso,Chile,Data Scientist,Scala,Angular,Mid,,Híbrido,23/08/2025
JOB-101147,NeoTech,Cartagena,Colombia,BI Developer,Scala,Angular,Senior,US$ 17.969,Híbrido,2023/11/14
JOB-101148,Vertex AI,Bogotá,Colombia,Fullstack Developer,Go,Laravel,Senior,USD 14787,Presencial,07/10/2024
JOB-101149,Lambda Solutions,Cusco,Perú,Data Analyst,Scala,FastAPI,Junior,US$ 14.055,Remoto,28/12/2024
JOB-101150,RocketSoft,Medellín,Colombia,Data Analyst,Swift,React,Senior,$17181,Híbrido,24-06-2025
JOB-101151,Vertex AI,Santiago,Chile,Cloud Architect,Go,FastAPI,Junior,US$ 20.790,Remoto,27/06/2024
JOB-101152,BluePixel,Barcelona,España,Fullstack Developer,Scala,Django,Junior,"$29,922",Remoto,21/09/2022
JOB-101153,Vertex AI,Medellín,Colombia,Data Analyst,Scala,Django,Junior,US$ 9.285,Híbrido,2024/07/08
JOB-101154,IA Factory,Bogotá,Colombia,Data Scientist,Swift,.NET,Senior,17284,Remoto,19-07-2023
JOB-101155,NeoTech,Valencia,España,Cybersecurity Analyst,Scala,Laravel,Mid,45954,Híbrido,2023-01-17
JOB-101156,DataNova,Puebla,México,Data Analyst,Java,Vue,Junior,USD 10062,Híbrido,14/12/2024
JOB-101157,DataNova,New York,USA,Data Engineer,R,Spark,Senior,USD 105631,Presencial,2025-03-07
JOB-101158,Orion Cloud,Rosario ,Argentina,Data Scientist,C#,Node.js,Junior,"$12,292",Híbrido,2022/08/26
JOB-101159,Atlas Systems,ROSARIO,Argentina,Cybersecurity Analyst,Java,React,Senior,$25114,Presencial,12-11-2022
JOB-101160,BluePixel,Lima,Perú,Data Analyst,TypeScript,.NET,Senior,18621,Remoto,16-06-2025
JOB-101161,Orion Cloud,Cusco,Perú,Data Analyst,PHP,Spring,Senior,USD 27290,Híbrido,2022-09-24
JOB-101162,Orion Cloud,GUADALAJARA,México,DevOps Engineer,Go,Angular,Senior,25561,Presencial,06-02-2024
JOB-101163,Vertex AI,Guadalajara,México,MLOps Engineer,Swift,Flask,Senior,USD 24240,Remoto,25/11/2024
JOB-101164,Atlas Systems,Valencia,España,Cloud Architect,Python,FastAPI,Mid,"$34,115",Remoto,2024/04/25
JOB-101165,NeoTech,Córdoba,Argentina,Cloud Architect,Swift,Spring,Mid,$20470,Híbrido,04-10-2022
JOB-101166,Vertex AI,New York,USA,Backend Developer,Java,Vue,Junior,USD 78032,Híbrido,20-06-2024
JOB-101167,NeoTech,Guadalajara,México,Cybersecurity Analyst,C#,React,Mid,US$ 18.891,Presencial,2023-04-26
JOB-101168,CodeWorks,Cusco,Perú,Fullstack Developer,Python,React,Senior,USD 22444,Presencial,24/09/2025
JOB-101169,CodeWorks,medellín,Colombia,ML Engineer,C#,Angular,Senior,USD 18436,Presencial,2022/09/28
JOB-101170,Vertex AI,???,Colombia,Data Engineer,R,Vue,Junior,USD 7485,Híbrido,28/07/2024
JOB-101171,Orion Cloud,Córdoba,Argentina,MLOps Engineer,R,FastAPI,Senior,33247,Híbrido,2023/11/26
JOB-101172,DataNova,Madrid,España,Data Analyst,C#,.NET,Mid,$20462,Presencial,28/08/2025
JOB-101173,Lambda Solutions,Lima,Perú,ML Engineer,JavaScript,Django,Mid,"$16,397",Remoto,2025-05-07
JOB-101174,BluePixel,Cusco,Perú,MLOps Engineer,JavaScript,Node.js,Senior,US$ 20.655,Remoto,2024-02-14
JOB-101175,CloudForge,Austin,USA,Backend Developer,Swift,Angular,Junior,USD 85003,Presencial,2024-08-18
JOB-101176,GreenBit,Cali ,Colombia,Cloud Architect,Go,Angular,Mid,"$9,326",Presencial,28-06-2022
JOB-101177,CodeWorks,Arequipa,Perú,Cloud Architect,Kotlin,Flask,Mid,$22918,Híbrido,2023-10-02
JOB-101178,DevOpsLab,barcelona,España,Cybersecurity Analyst,PHP,React,Junior,USD 23356,Remoto,2023/02/02
JOB-101179,Lambda Solutions,Arequipa,Perú,ML Engineer,Java,Angular,Junior,USD 18781,Remoto,24-05-2024
JOB-101180,GreenBit,Barcelona,España,Data Analyst,Python,Spark,Junior,US$ 32.442,Remoto,19-05-2023
JOB-101181,IA Factory,Concepción,Chile,BI Developer,R,Node.js,Junior,US$ 20.092,Presencial,29/03/2024
JOB-101182,CyberShield,New York,USA,DevOps Engineer,C#,Flask,Senior,141693,Remoto,03/06/2024
JOB-101183,GreenBit,Córdoba,Argentina,ML Engineer,Python,.NET,Junior,$21262,Remoto,2022-03-22
JOB-101184,RocketSoft,Bucaramanga,Colombia,DevOps Engineer,C#,Spark,Senior,US$ 19.050,Remoto,21-04-2022
JOB-101185,IA Factory,Buenos Aires,Argentina,DevOps Engineer,Kotlin,Spring,Junior,$10639,Híbrido,2025/03/12
JOB-101186,Atlas Systems,Monterrey,México,Data Scientist,R,FastAPI,Senior,29714,Híbrido,2022-12-25
JOB-101187,IA Factory,bogotá,Colombia,Data Analyst,C#,Flask,Senior,"$17,384",Híbrido,22-12-2023
JOB-101188,DevOpsLab,Arequipa,Perú,Cloud Architect,C#,Spring,Mid,13634,Presencial,2025/02/03
JOB-101189,Vertex AI,Guadalajara,México,Fullstack Developer,R,Vue,Senior,$28074,Remoto,24-04-2023
JOB-101190,DataNova,Monterrey,México,DevOps Engineer,C#,Node.js,Mid,USD 14730,Híbrido,2022/10/27
JOB-101191,DataNova,Valparaíso,Chile,Cybersecurity Analyst,Go,Angular,Senior,USD 35951,Presencial,20/05/2024
JOB-101192,BluePixel,Buenos Aires,Argentina,Cloud Architect,Scala,Angular,Senior,USD 28979,Híbrido,2024/10/29
JOB-101193,DataNova,,USA,MLOps Engineer,C#,Flask,Junior,USD 68608,Presencial,11/03/2025
JOB-101194,Lambda Solutions,CDMX,México,Cloud Architect,PHP,.NET,Mid,19748,Presencial,2023-05-24
JOB-101195,CloudForge,Valparaíso,Chile,ML Engineer,Swift,Angular,Junior,USD 16935,Híbrido,02/02/2023
JOB-101196,RocketSoft,Cordoba,Argentina,Frontend Developer,Python,Node.js,Senior,28802,Híbrido,2025/06/23
JOB-101197,CodeWorks,Buenos Aires,Argentina,MLOps Engineer,Go,Vue,Mid,USD 18358,Remoto,2023-07-03
JOB-101198,Orion Cloud,Arequipa,Perú,Data Engineer,Go,Node.js,Mid,$17506,Presencial,14/09/2022
JOB-101199,CloudForge,Cali,Colombia,Data Analyst,TypeScript,FastAPI,Junior,US$ 12.368,Híbrido,2024-09-18
JOB-101200,CyberShield,Lima,Perú,Data Analyst,C#,React,Senior,$25623,Presencial,06/12/2022
JOB-101201,RocketSoft,Lima,Perú,Data Analyst,Java,Vue,Senior,USD 21089,Híbrido,2024/12/10
JOB-101202,CodeWorks,Cartagena,Colombia,Data Analyst,C#,Vue,Senior,US$ 16.504,Híbrido,2024/11/02
JOB-101203,BluePixel,Barcelona,España,Data Scientist,Scala,React,Junior,US$ 26.892,Remoto,2025-09-10
JOB-101204,CloudForge,Bucaramanga,Colombia,Data Engineer,Java,Spring,Senior,US$ 16.866,Presencial,2025-09-17
JOB-101205,DevOpsLab,San Francisco,USA,Data Analyst,Python,.NET,Junior,US$ 77.845,Remoto,2022/03/25
JOB-101206,CodeWorks,Buenos Aires,Argentina,ML Engineer,C#,Vue,Mid,USD 20254,Presencial,31-10-2025
JOB-101207,QuantumWare,Cusco,Perú,DevOps Engineer,Java,Angular,Senior,"$25,516",Remoto,24-02-2024
JOB-101208,CloudForge,Guadalajara,México,Data Engineer,Kotlin,FastAPI,Mid,$16529,Remoto,2022-12-20
JOB-101209,BluePixel,Santiago,Chile,Data Analyst,Scala,Django,Junior,$21347,Presencial,2023/02/08
JOB-101210,NeoTech,Bogotá,Colombia,ML Engineer,TypeScript,Flask,Mid,US$ 13.903,Presencial,20/01/2023
JOB-101211,QuantumWare,New York,USA,Cloud Architect,TypeScript,Vue,Mid,,Remoto,11-02-2023
JOB-101212,QuantumWare,Valparaíso,Chile,Cloud Architect,JavaScript,Spring,Mid,$24780,Presencial,2023-10-11
JOB-101213,SoftSmart,Barcelona,España,MLOps Engineer,R,Django,Mid,US$ 38.345,Presencial,2022/04/29
JOB-101214,Orion Cloud,Santiago ,Chile,Fullstack Developer,Scala,.NET,Junior,"$23,761",Híbrido,21-02-2024
JOB-101215,NeoTech,Arequipa,Perú,Cloud Architect,Kotlin,.NET,Senior,29279,Presencial,2022/12/07
JOB-101216,Vertex AI,lima,Perú,Cybersecurity Analyst,R,FastAPI,Mid,USD 16028,Remoto,11-08-2024
JOB-101217,Orion Cloud,Medellín,Colombia,MLOps Engineer,R,React,Mid,$12130,Presencial,2024-01-18
JOB-101218,CyberShield,Córdoba,Argentina,DevOps Engineer,Scala,Django,Mid,US$ 15.518,Presencial,07-04-2023
JOB-101219,NeoTech,Córdoba,Argentina,Cybersecurity Analyst,Python,Angular,Junior,"$13,682",Remoto,2023/03/14
JOB-101220,SoftSmart,Valencia,España,Data Analyst,Go,FastAPI,Junior,"$30,468",Presencial,27-11-2023
JOB-101221,CodeWorks,Miami,USA,MLOps Engineer,TypeScript,Spark,Mid,$103976,Presencial,12/11/2024
JOB-101222,DataNova,Cusco,Perú,Frontend Developer,Kotlin,Laravel,Senior,28807,Híbrido,17/01/2024
JOB-101223,QuantumWare,Lima,Perú,Backend Developer,TypeScript,FastAPI,Mid,US$ 17.160,Remoto,2024/09/03
JOB-101224,DevOpsLab,Arequipa,Perú,Backend Developer,JavaScript,Laravel,Mid,USD 14347,Híbrido,2022-11-19
JOB-101225,Atlas Systems,Rosario,Argentina,ML Engineer,Scala,React,Junior,"$16,952",Remoto,2022-07-17
JOB-101226,DataNova,Arequipa,Perú,MLOps Engineer,C#,Angular,Junior,$14026,Presencial,2024-01-17
JOB-101227,IA Factory,Madrid,España,Fullstack Developer,R,,Mid,$40416,Remoto,04-10-2025
JOB-101228,QuantumWare,Barcelona,España,Data Engineer,Swift,Django,Mid,$38912,Presencial,2022-02-22
JOB-101229,Atlas Systems,Barcelona,España,Cloud Architect,R,Spark,Junior,"$33,663",Presencial,25-01-2023
JOB-101230,Vertex AI,Puebla,México,Fullstack Developer,Scala,Node.js,Senior,27674,Remoto,18-01-2022
JOB-101231,Vertex AI,Barranquilla,Colombia,BI Developer,JavaScript,Angular,Junior,$10814,Híbrido,27-09-2025
JOB-101232,Orion Cloud,Concepción,Chile,MLOps Engineer,Kotlin,Node.js,Junior,"$18,622",Remoto,16/03/2025
JOB-101233,CloudForge,Bucaramanga,Colombia,Cybersecurity Analyst,R,Node.js,Mid,13791,Presencial,07/12/2022
JOB-101234,Lambda Solutions,Córdoba ,Argentina,BI Developer,C#,React,Junior,14792,Remoto,2023/10/22
JOB-101235,Atlas Systems,Seattle,USA,MLOps Engineer,Python,Spark,Junior,$76968,Híbrido,06-06-2022
JOB-101236,QuantumWare,Buenos Aires,Argentina,Backend Developer,JavaScript,Django,Junior,20465,Híbrido,22/02/2024
JOB-101237,DataNova,valencia,España,MLOps Engineer,Python,Laravel,Senior,$56047,Remoto,27/07/2022
JOB-101238,Orion Cloud,San Francisco,USA,MLOps Engineer,C#,Angular,Junior,"$62,706",Presencial,2023-09-23
JOB-101239,QuantumWare,,Perú,BI Developer,Java,Laravel,Senior,US$ 30.833,Remoto,01/09/2024
JOB-101240,BluePixel,???,Chile,Data Scientist,Go,.NET,Senior,"$40,250",Remoto,22-04-2022
JOB-101241,CodeWorks,Cusco,Perú,Data Scientist,R,Node.js,Senior,$29510,Presencial,2022-12-09
JOB-101242,CloudForge,Concepción,Chile,Data Scientist,R,Node.js,Senior,$36035,Remoto,01-06-2025
JOB-101243,IA Factory,New York,USA,Frontend Developer,R,Angular,Mid,US$ 99.927,Presencial,2025/08/30
JOB-101244,CyberShield,Barcelona,España,Cloud Architect,Scala,Laravel,Mid,36671,Presencial,21/10/2024
JOB-101245,RocketSoft,Rosario,Argentina,Data Scientist,JavaScript,Django,Mid,"$17,900",Híbrido,2024-11-23
JOB-101246,DataNova,CUSCO,Perú,Data Analyst,Kotlin,React,Junior,17704,Presencial,2024-10-02
JOB-101247,BluePixel,Arequipa,Perú,Fullstack Developer,Kotlin,Django,Mid,,Presencial,01-03-2023
JOB-101248,Atlas Systems,Monterrey,México,Fullstack Developer,PHP,Flask,Mid,USD 16702,Presencial,02/05/2022
JOB-101249,BluePixel,rosario,Argentina,Backend Developer,Python,Angular,Mid,18669,Híbrido,2023-10-18
JOB-101250,Orion Cloud,Puebla,México,Fullstack Developer,C#,Node.js,Senior,US$ 32.239,Presencial,2024-09-07
JOB-101251,NeoTech,???,Colombia,MLOps Engineer,C#,Laravel,Mid,USD 13580,Remoto,2024/07/10
JOB-101252,BluePixel,Madrid,España,Cybersecurity Analyst,Kotlin,FastAPI,Mid,"$35,902",Híbrido,09/11/2022
JOB-101253,IA Factory,CDMX,México,BI Developer,Scala,Django,Senior,$25027,Híbrido,26/05/2022
JOB-101254,IA Factory,Concepción,Chile,Fullstack Developer,R,Spring,Senior,$37679,Remoto,2023/11/22
JOB-101255,GreenBit,Monterrey,México,Data Engineer,Kotlin,Spring,Mid,US$ 20.371,Presencial,2025/09/12
JOB-101256,SoftSmart,Barcelona,España,BI Developer,Go,Vue,Junior,US$ 23.056,Remoto,23-04-2025
JOB-101257,Vertex AI,Puebla,México,Backend Developer,Kotlin,Django,Mid,"$20,440",Presencial,2024/05/26
JOB-101258,DevOpsLab,Madrid,España,Data Scientist,Go,Node.js,Senior,US$ 51.460,Híbrido,2024-08-31
JOB-101259,Orion Cloud,Valparaíso,Chile,Data Analyst,Go,Laravel,Senior,$31398,Híbrido,2023-06-17
JOB-101260,Atlas Systems,Córdoba,Argentina,Backend Developer,TypeScript,FastAPI,Senior,USD 26360,Remoto,21-06-2024
JOB-101261,DevOpsLab,Rosario,Argentina,Frontend Developer,PHP,Laravel,Junior,US$ 17.900,Presencial,21/09/2024
JOB-101262,CodeWorks,Arequipa,Perú,Fullstack Developer,C#,React,Mid,USD 22747,Remoto,2022-03-15
JOB-101263,DataNova,Córdoba,Argentina,Cybersecurity Analyst,PHP,Spring,Mid,20443,Presencial,17-02-2023
JOB-101264,IA Factory,Lima,Perú,ML Engineer,Swift,React,Senior,US$ 27.305,Remoto,2024/04/22
JOB-101265,Atlas Systems,Barranquilla,Colombia,ML Engineer,Scala,Spark,Junior,8427,Presencial,13/07/2025
JOB-101266,RocketSoft,Concepción,Chile,Fullstack Developer,PHP,Node.js,Junior,"$21,474",Remoto,2022/10/03
JOB-101267,GreenBit,Medellin,Colombia,Data Analyst,Python,Laravel,Junior,10784,Híbrido,2022/11/18
JOB-101268,CodeWorks,???,Perú,Data Analyst,JavaScript,Angular,Senior,"$19,575",Remoto,2025/08/20
JOB-101269,Lambda Solutions,Barcelona,España,Cloud Architect,Python,React,Mid,USD 35076,Remoto,06-05-2025
JOB-101270,CloudForge,Buenos Aires,Argentina,Data Analyst,Scala,Spark,Mid,USD 22372,Híbrido,09-01-2025
JOB-101271,Vertex AI,Santiago,Chile,Frontend Developer,R,Spring,Mid,$18404,Remoto,2023-10-16
JOB-101272,CodeWorks,???,España,Frontend Developer,Kotlin,Node.js,Mid,US$ 35.868,Híbrido,2024/01/13
JOB-101273,SoftSmart,Cusco ,Perú,Data Engineer,Swift,Angular,Junior,USD 15697,Híbrido,2022-10-27
JOB-101274,QuantumWare,Buenos Aires,Argentina,BI Developer,Scala,FastAPI,Senior,US$ 20.899,Híbrido,2022-05-07
JOB-101275,RocketSoft,Monterrey ,México,Cloud Architect,R,Vue,Senior,USD 23700,Híbrido,11-09-2023
JOB-101276,IA Factory,Lima,Perú,ML Engineer,C#,Django,Junior,14518,Remoto,2022/05/09
JOB-101277,QuantumWare,San Francisco,USA,Cybersecurity Analyst,TypeScript,Spark,Junior,US$ 86.150,Híbrido,2023-06-03
JOB-101278,CloudForge,Rosario,Argentina,Cybersecurity Analyst,Go,React,Senior,USD 22629,Híbrido,2023-05-10
JOB-101279,Atlas Systems,New York,USA,BI Developer,Swift,Spark,Mid,USD 110810,Híbrido,2024-05-12
JOB-101280,Atlas Systems,Sevilla,España,DevOps Engineer,R,Node.js,Senior,55639,Remoto,2022-03-17
JOB-101281,CodeWorks,Barranquilla,Colombia,BI Developer,C#,Angular,Mid,US$ 14.154,Remoto,20-01-2025
JOB-101282,Atlas Systems,Rosario,Argentina,BI Developer,Kotlin,React,Junior,"$18,791",Presencial,27-03-2025
JOB-101283,BluePixel,Arequipa,Perú,Data Analyst,C#,Angular,Mid,USD 18920,Híbrido,03-11-2023
JOB-101284,Vertex AI,Bogotá,Colombia,BI Developer,Go,Angular,Junior,"$10,299",Híbrido,2025/10/03
JOB-101285,DevOpsLab,Cusco,Perú,Cloud Architect,TypeScript,React,Junior,"$10,642",Híbrido,10-04-2022
JOB-101286,DataNova,Concepción,Chile,Cloud Architect,JavaScript,Node.js,Mid,US$ 19.936,Híbrido,2025-05-24
JOB-101287,CloudForge,Puebla,México,Data Engineer,PHP,Django,Mid,15285,Remoto,10/01/2022
JOB-101288,CyberShield,New York,USA,ML Engineer,Go,.NET,Senior,US$ 126.057,Híbrido,2023/10/04
JOB-101289,SoftSmart,monterrey,México,Data Scientist,Swift,Flask,Junior,"$16,415",Híbrido,02-03-2023
JOB-101290,DataNova,Austin,USA,Frontend Developer,TypeScript,React,Senior,USD 97420,Híbrido,15/09/2022
JOB-101291,CloudForge,MEDELLÍN,Colombia,ML Engineer,JavaScript,Vue,Senior,USD 15993,Presencial,30-06-2024
JOB-101292,DevOpsLab,???,Perú,DevOps Engineer,Python,Laravel,Junior,$11546,Híbrido,2024/02/18
JOB-101293,DevOpsLab,Puebla,México,DevOps Engineer,Kotlin,Flask,Junior,US$ 11.035,Presencial,13/11/2022
JOB-101294,QuantumWare,New York,USA,DevOps Engineer,JavaScript,Laravel,Senior,USD 162464,Híbrido,2025/01/07
JOB-101295,RocketSoft,Cusco,Perú,DevOps Engineer,Scala,Vue,Senior,USD 25572,Remoto,2024-09-03
JOB-101296,GreenBit,Valparaiso,Chile,Backend Developer,Java,Laravel,Senior,US$ 43.584,Presencial,2023/01/15
JOB-101297,Atlas Systems,CDMX,México,Frontend Developer,R,,Junior,$16957,Remoto,2024-04-01
JOB-101298,DataNova,AREQUIPA,Perú,Data Scientist,R,.NET,Junior,12409,Híbrido,2024/02/09
JOB-101299,CyberShield,Bogotá,Colombia,DevOps Engineer,Scala,Vue,Mid,US$ 8.661,Híbrido,07-04-2025
JOB-101300,DataNova,Monterrey,México,Data Analyst,C#,Django,Junior,$18871,Remoto,20-01-2025
JOB-101301,NeoTech,Rosario,Argentina,Backend Developer,Scala,.NET,Mid,"$18,784",Híbrido,14/08/2023
JOB-101302,QuantumWare,Lima,Perú,DevOps Engineer,Java,Spark,Junior,USD 11927,Híbrido,05-02-2023
JOB-101303,SoftSmart,Valparaíso ,Chile,Cloud Architect,R,Angular,Mid,$27591,Presencial,2025/03/20
JOB-101304,DevOpsLab,Cartagena,Colombia,Cloud Architect,Scala,Spark,Senior,USD 17143,Remoto,29-07-2023
JOB-101305,IA Factory,Córdoba,Argentina,BI Developer,Kotlin,Flask,Mid,$17985,Presencial,30-03-2023
JOB-101306,QuantumWare,Guadalajara,México,Data Analyst,Go,Spring,Mid,US$ 17.066,Remoto,10/05/2024
JOB-101307,IA Factory,???,USA,Data Scientist,Java,Angular,Mid,US$ 97.298,Presencial,08-10-2025
JOB-101308,NeoTech,Monterrey,México,Data Engineer,Swift,Spark,Junior,US$ 14.559,Híbrido,13/03/2023
JOB-101309,Lambda Solutions,MADRID,España,DevOps Engineer,Kotlin,Django,Junior,,Presencial,2022/01/02
JOB-101310,CyberShield,???,España,Data Engineer,Swift,Laravel,Junior,USD 28788,Remoto,03-04-2023
JOB-101311,QuantumWare,Valencia,España,Cybersecurity Analyst,PHP,Vue,Junior,US$ 28.835,Remoto,22/10/2024
JOB-101312,GreenBit,Córdoba,Argentina,DevOps Engineer,C#,Flask,Mid,21801,Híbrido,2023/03/14
JOB-101313,Orion Cloud,Buenos Aires,Argentina,Data Analyst,R,Spark,Senior,US$ 29.314,Híbrido,2023-03-07
JOB-101314,Orion Cloud,Rosario,Argentina,Fullstack Developer,Java,Spring,Junior,USD 18626,Híbrido,26/03/2023
JOB-101315,SoftSmart,BOGOTÁ,Colombia,Fullstack Developer,Python,Node.js,Junior,US$ 9.240,Híbrido,18-10-2024
JOB-101316,BluePixel,Córdoba,Argentina,ML Engineer,Go,Laravel,Junior,US$ 15.763,Híbrido,02-08-2023
JOB-101317,DataNova,Buenos Aires,Argentina,DevOps Engineer,Scala,Spark,Junior,US$ 13.225,Presencial,2022-08-19
JOB-101318,IA Factory,Rosario,Argentina,Cybersecurity Analyst,JavaScript,React,Senior,34296,Híbrido,11-04-2025
JOB-101319,BluePixel,Sevilla,España,Data Engineer,JavaScript,Spring,Senior,USD 42077,Híbrido,02/08/2024
JOB-101320,QuantumWare,Cartagena,Colombia,BI Developer,TypeScript,React,Senior,USD 17309,Presencial,2022/07/19
JOB-101321,NeoTech,Austin,USA,Fullstack Developer,C#,FastAPI,Junior,$65831,Híbrido,2024/10/14
JOB-101322,Atlas Systems,Rosario,Argentina,Data Analyst,C#,.NET,Mid,$21012,Remoto,21-09-2022
JOB-101323,DataNova,???,USA,Data Analyst,R,Spring,Mid,105607,Híbrido,10/11/2024
JOB-101324,Orion Cloud,Bogotá,Colombia,DevOps Engineer,Python,Node.js,Senior,"$12,668",Híbrido,15/02/2023
JOB-101325,BluePixel,Madrid,España,Backend Developer,PHP,Spring,Junior,"$29,438",Remoto,2023/12/30
JOB-101326,Orion Cloud,Austin,USA,Cloud Architect,Swift,Laravel,Mid,USD 69966,Presencial,2022/09/13
JOB-101327,RocketSoft,Cartagena,Colombia,DevOps Engineer,Kotlin,Flask,Junior,"$11,622",Híbrido,15-01-2022
JOB-101328,NeoTech,Miami,USA,Data Analyst,Kotlin,Vue,Junior,70948,Híbrido,2022/02/07
JOB-101329,NeoTech,,España,Fullstack Developer,PHP,Spring,Mid,US$ 29.013,Híbrido,2022/04/03
JOB-101330,NeoTech,Medellín,Colombia,Frontend Developer,Java,React,Junior,USD 8589,Híbrido,2025-01-20
JOB-101331,DevOpsLab,Valparaíso,Chile,BI Developer,Kotlin,Angular,Junior,"$23,933",Híbrido,13-05-2024
JOB-101332,Vertex AI,Valencia,España,Cybersecurity Analyst,JavaScript,Spark,Mid,"$46,479",Remoto,2024-01-12
JOB-101333,GreenBit,Cusco,Perú,Cloud Architect,R,Spark,Mid,,Presencial,2022-07-10
JOB-101334,CodeWorks,Austin,USA,Data Engineer,Go,Spring,Senior,US$ 117.352,Híbrido,08-08-2022
JOB-101335,Orion Cloud,Córdoba,Argentina,Data Analyst,Python,FastAPI,Mid,US$ 19.543,Presencial,19-08-2022
JOB-101336,QuantumWare,Barranquilla,Colombia,BI Developer,R,.NET,Mid,14942,Presencial,04/01/2022
JOB-101337,Lambda Solutions,Seattle,USA,Data Scientist,JavaScript,Spring,Mid,US$ 84.574,Presencial,11-06-2024
JOB-101338,Vertex AI,Puebla,México,Data Scientist,Swift,Django,Senior,$23934,Híbrido,2024/09/25
JOB-101339,Atlas Systems,Concepción,Chile,Data Scientist,JavaScript,Vue,Senior,$29992,Híbrido,2024/12/25
JOB-101340,DataNova,Monterrey,México,Data Engineer,Swift,Laravel,Junior,"$11,885",Híbrido,2022/07/06
JOB-101341,IA Factory,concepción,Chile,MLOps Engineer,Swift,Flask,Junior,US$ 23.618,Híbrido,04-01-2023
JOB-101342,GreenBit,Bogotá,Colombia,Cybersecurity Analyst,JavaScript,Node.js,Mid,,Remoto,21-01-2025
JOB-101343,Lambda Solutions,Valparaíso,Chile,Frontend Developer,TypeScript,Vue,Mid,USD 26686,Híbrido,21-03-2025
JOB-101344,Vertex AI,Concepción,Chile,Cybersecurity Analyst,Python,Django,Junior,"$21,738",Remoto,18/04/2025
JOB-101345,SoftSmart,Rosario,Argentina,Data Analyst,C#,Angular,Mid,23063,Remoto,29/04/2022
JOB-101346,Atlas Systems,???,Chile,MLOps Engineer,R,React,Mid,"$30,663",Híbrido,2023-08-18
JOB-101347,Vertex AI,Buenos Aires,Argentina,Data Analyst,C#,Spark,Mid,USD 19978,Remoto,2023-11-27
JOB-101348,SoftSmart,LIMA,Perú,Backend Developer,Kotlin,Django,Senior,US$ 23.911,Presencial,13-01-2025
JOB-101349,RocketSoft,Bucaramanga,Colombia,MLOps Engineer,Java,Angular,Senior,US$ 14.219,Híbrido,2024-07-28
JOB-101350,Orion Cloud,Puebla,México,Backend Developer,JavaScript,Angular,Junior,$16737,Presencial,22-09-2022
JOB-101351,Vertex AI,Madrid,España,Backend Developer,Java,Spark,Mid,USD 35064,Híbrido,08-05-2022
JOB-101352,QuantumWare,Medellín ,Colombia,ML Engineer,Java,Laravel,Mid,US$ 9.309,Híbrido,09-01-2022
JOB-101353,DevOpsLab,Lima,Perú,BI Developer,JavaScript,FastAPI,Senior,"$24,183",Remoto,2022-09-10
JOB-101354,QuantumWare,San Francisco,USA,Data Analyst,PHP,Angular,Mid,95346,Remoto,02-04-2023
JOB-101355,Orion Cloud,Lima,Perú,Data Scientist,PHP,Laravel,Senior,USD 28346,Remoto,2023/06/20
JOB-101356,DevOpsLab,Valencia,España,MLOps Engineer,JavaScript,Spring,Junior,$34977,Remoto,02/06/2025
JOB-101357,Vertex AI,Buenos Aires,Argentina,ML Engineer,Python,Flask,Senior,USD 24929,Remoto,2022-12-15
JOB-101358,DevOpsLab,valparaíso,Chile,Fullstack Developer,TypeScript,Vue,Junior,$17599,Remoto,21/10/2023
JOB-101359,BluePixel,Concepción,Chile,Backend Developer,PHP,FastAPI,Senior,USD 33277,Híbrido,2022/02/25
JOB-101360,Lambda Solutions,Santiago,Chile,DevOps Engineer,TypeScript,Laravel,Senior,$28640,Presencial,24-09-2023
JOB-101361,CodeWorks,Córdoba,Argentina,Data Engineer,Python,Flask,Junior,15736,Presencial,2022-06-19
JOB-101362,CyberShield,Córdoba,Argentina,Data Scientist,R,Spring,Junior,USD 17106,Remoto,23/10/2023
JOB-101363,CodeWorks,Valencia,España,Frontend Developer,Java,Laravel,Mid,"$38,244",Remoto,2024/09/09
JOB-101364,BluePixel,Bogotá,Colombia,Data Analyst,C#,Spark,Mid,9095,Híbrido,26/07/2023
JOB-101365,Lambda Solutions,Guadalajara,México,BI Developer,JavaScript,Vue,Junior,$11825,Híbrido,20/06/2023
JOB-101366,SoftSmart,Cartagena,Colombia,Backend Developer,Kotlin,Django,Mid,14314,Híbrido,10/02/2022
JOB-101367,NeoTech,Valparaíso,Chile,Backend Developer,JavaScript,FastAPI,Senior,29679,Híbrido,2023-08-28
JOB-101368,GreenBit,Guadalajara,México,Fullstack Developer,TypeScript,React,Junior,US$ 15.995,Híbrido,2023/10/12
JOB-101369,GreenBit,Cusco,Perú,Backend Developer,JavaScript,.NET,Mid,$19706,Presencial,2023/04/14
JOB-101370,CloudForge,San Francisco,USA,BI Developer,Scala,Laravel,Mid,USD 90410,Presencial,2022-09-13
JOB-101371,DevOpsLab,Cusco,Perú,Cloud Architect,C#,Node.js,Junior,12246,Híbrido,08/11/2023
JOB-101372,Vertex AI,Cali,Colombia,MLOps Engineer,Scala,,Senior,17330,Remoto,2022-01-16
JOB-101373,RocketSoft,Guadalajara,México,MLOps Engineer,Python,Angular,Senior,21850,Remoto,2023-01-09
JOB-101374,Orion Cloud,Concepción,Chile,Backend Developer,PHP,Vue,Mid,"$24,340",Remoto,24/03/2025
